code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,completion
FFF,2013J,609558,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,90,N,Fail,-31,500,TRUE
FFF,2013J,609743,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-29,500,TRUE
FFF,2013J,609777,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-30,500,TRUE
FFF,2013J,609831,M,South West Region,Lower Than A Level,Oct-20,0-35,0,60,N,Fail,-31,500,TRUE
FFF,2013J,609882,F,London Region,HE Qualification,Oct-20,35-55,0,60,N,Distinction,-29,500,TRUE
FFF,2013J,609891,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,240,N,Withdrawn,-30,-30,FALSE
FFF,2013J,609908,M,South East Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,-30,500,TRUE
FFF,2013J,609985,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,-15,500,TRUE
FFF,2013J,610097,M,North Region,HE Qualification,500,35-55,0,60,N,Pass,-30,500,TRUE
FFF,2013J,610099,M,West Midlands Region,A Level or Equivalent,90-100%,35-55,0,120,N,Pass,-29,500,TRUE
FFF,2013J,610172,F,East Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-29,500,TRUE
FFF,2013J,610225,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,Fail,-3,500,TRUE
FFF,2013J,610244,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-22,500,TRUE
FFF,2013J,610258,M,North Western Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Pass,-29,500,TRUE
FFF,2013J,610266,M,South Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,-27,500,TRUE
FFF,2013J,610278,M,Ireland,A Level or Equivalent,40-50%,0-35,0,120,N,Distinction,-22,500,TRUE
FFF,2013J,610292,F,Wales,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,-29,93,FALSE
FFF,2013J,610312,M,North Western Region,Lower Than A Level,Oct-20,0-35,0,90,N,Pass,-30,500,TRUE
FFF,2013J,610324,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,-30,500,TRUE
FFF,2013J,610335,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-30,0,FALSE
FFF,2013J,610400,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,-30,500,TRUE
FFF,2013J,610455,M,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,-29,146,FALSE
FFF,2013J,610517,M,South West Region,Lower Than A Level,Oct-20,0-35,0,60,Y,Fail,-29,500,TRUE
FFF,2013J,610577,M,North Region,Lower Than A Level,500,0-35,0,90,N,Fail,-29,500,TRUE
FFF,2013J,610637,F,North Western Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass,-29,500,TRUE
FFF,2013J,610643,M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-29,500,TRUE
FFF,2013J,610687,M,Scotland,Lower Than A Level,0-10%,35-55,0,120,N,Pass,-12,500,TRUE
FFF,2013J,610746,M,North Region,HE Qualification,500,35-55,0,60,N,Pass,-14,500,TRUE
FFF,2013J,610774,M,South West Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,-22,500,TRUE
FFF,2013J,610814,M,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Fail,-28,500,TRUE
FFF,2013J,610831,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,-29,188,FALSE
FFF,2013J,610932,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Fail,-25,500,TRUE
FFF,2013J,610933,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-15,500,TRUE
FFF,2013J,611039,M,Ireland,Lower Than A Level,500,35-55,0,60,N,Pass,-24,500,TRUE
FFF,2013J,611126,M,South Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,-28,500,TRUE
FFF,2013J,611213,M,East Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,-29,0,FALSE
FFF,2013J,611226,M,West Midlands Region,HE Qualification,80-90%,35-55,0,60,N,Distinction,-15,500,TRUE
FFF,2013J,611245,M,Wales,Lower Than A Level,60-70%,0-35,0,240,N,Withdrawn,-25,32,FALSE
FFF,2013J,611309,M,London Region,Lower Than A Level,60-70%,0-35,0,90,N,Fail,-28,500,TRUE
FFF,2013J,611396,M,Ireland,HE Qualification,20-30%,0-35,0,90,N,Pass,-16,500,TRUE
FFF,2013J,898594,F,West Midlands Region,HE Qualification,60-70%,55<=,0,60,N,Pass,-38,500,TRUE
FFF,2013J,973364,M,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn,-32,152,FALSE
FFF,2013J,984347,M,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction,-49,500,TRUE
FFF,2013J,985062,M,South West Region,HE Qualification,50-60%,35-55,0,120,N,Pass,-81,500,TRUE
FFF,2013J,988019,F,London Region,A Level or Equivalent,20-30%,35-55,1,60,Y,Fail,-128,500,TRUE
FFF,2013J,990155,M,South Region,HE Qualification,80-90%,35-55,0,90,N,Distinction,-38,500,TRUE
FFF,2013J,1064492,M,South Region,HE Qualification,90-100%,35-55,0,120,N,Distinction,-22,500,TRUE
FFF,2013J,1065824,M,Wales,HE Qualification,50-60%,35-55,0,150,N,Distinction,-190,500,TRUE
FFF,2013J,1100143,M,South West Region,A Level or Equivalent,50-60%,35-55,0,120,N,Distinction,-18,500,TRUE
FFF,2013J,1107596,M,Wales,HE Qualification,0-10%,35-55,0,60,N,Withdrawn,-94,-38,FALSE
FFF,2013J,1253440,M,North Western Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,-95,500,TRUE
FFF,2013J,1319999,M,North Western Region,HE Qualification,80-90%,35-55,0,90,N,Pass,-29,500,TRUE
FFF,2013J,1359554,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-45,500,TRUE
FFF,2013J,1390051,M,East Anglian Region,HE Qualification,80-90%,35-55,0,60,N,Fail,-52,500,TRUE
FFF,2013J,1397617,M,Ireland,Lower Than A Level,500,35-55,0,180,N,Distinction,-43,500,TRUE
FFF,2013J,1399314,M,Scotland,Lower Than A Level,50-60%,35-55,1,60,N,Fail,-116,500,TRUE
FFF,2013J,1417707,F,South West Region,Lower Than A Level,30-40%,35-55,1,60,N,Pass,-128,500,TRUE
FFF,2013J,1420537,M,West Midlands Region,HE Qualification,70-80%,35-55,0,60,N,Pass,-17,500,TRUE
FFF,2013J,1428865,M,Scotland,HE Qualification,20-30%,35-55,1,60,N,Withdrawn,-81,128,FALSE
FFF,2013J,1455474,M,Wales,Lower Than A Level,Oct-20,35-55,0,60,N,Fail,-116,500,TRUE
FFF,2013J,1482413,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,-58,170,FALSE
FFF,2013J,1492571,M,Ireland,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,-28,500,TRUE
FFF,2013J,1494577,M,South Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,-32,500,TRUE
FFF,2013J,1504653,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,Y,Pass,-29,500,TRUE
FFF,2013J,1512332,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,-51,106,FALSE
FFF,2013J,1513001,M,Scotland,HE Qualification,40-50%,35-55,0,90,N,Pass,-95,500,TRUE
FFF,2013J,1515509,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,90,N,Pass,-150,500,TRUE
FFF,2013J,1527616,F,Yorkshire Region,HE Qualification,0-10%,35-55,0,60,N,Fail,-31,500,TRUE
FFF,2013J,1532921,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,-21,0,FALSE
FFF,2013J,1541472,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-116,500,TRUE
FFF,2013J,1559959,M,South Region,Lower Than A Level,90-100%,35-55,1,60,N,Withdrawn,-157,-11,FALSE
FFF,2013J,1559964,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Distinction,-106,500,TRUE
FFF,2013J,1621041,M,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-193,157,FALSE
FFF,2013J,1634278,M,Yorkshire Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-170,500,TRUE
FFF,2013J,1636725,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Pass,-122,500,TRUE
FFF,2013J,1641344,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-102,500,TRUE
FFF,2013J,1644647,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,-113,500,TRUE
FFF,2013J,1678617,F,Scotland,HE Qualification,90-100%,35-55,0,90,N,Withdrawn,-63,-1,FALSE
FFF,2013J,1694120,M,South East Region,HE Qualification,90-100%,35-55,0,90,N,Pass,-156,500,TRUE
FFF,2013J,1759799,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-81,500,TRUE
FFF,2013J,1763186,M,North Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,-144,-143,FALSE
FFF,2013J,1852968,F,South East Region,HE Qualification,40-50%,35-55,0,60,N,Distinction,-32,500,TRUE
FFF,2013J,1859038,M,Ireland,A Level or Equivalent,40-50%,0-35,0,270,N,Pass,-1,500,TRUE
FFF,2013J,1859407,M,South West Region,Lower Than A Level,70-80%,35-55,0,120,Y,Withdrawn,-129,2,FALSE
FFF,2013J,1864086,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,Y,Pass,-24,500,TRUE
FFF,2013J,1866233,M,East Midlands Region,A Level or Equivalent,Oct-20,35-55,0,60,Y,Withdrawn,-125,157,FALSE
FFF,2013J,1876636,F,South West Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,-84,500,TRUE
FFF,2013J,1891977,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,120,N,Withdrawn,-144,-62,FALSE
FFF,2013J,1902283,M,East Anglian Region,HE Qualification,60-70%,35-55,0,60,N,Withdrawn,-29,10,FALSE
FFF,2013J,1910049,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,1,120,N,Pass,-67,500,TRUE
FFF,2013J,1910111,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,240,N,Withdrawn,-32,-29,FALSE
FFF,2013J,1913166,M,London Region,HE Qualification,Oct-20,35-55,0,60,N,Distinction,-144,500,TRUE
FFF,2013J,1917335,F,Ireland,A Level or Equivalent,60-70%,0-35,0,100,N,Pass,-171,500,TRUE
FFF,2013J,1929219,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,-58,-51,FALSE
FFF,2013J,1931370,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-24,0,FALSE
FFF,2013J,1935735,M,London Region,A Level or Equivalent,20-30%,35-55,0,360,N,Fail,4,500,TRUE
FFF,2013J,1941149,M,North Western Region,Lower Than A Level,70-80%,35-55,0,120,N,Withdrawn,-67,-30,FALSE
FFF,2013J,1943681,F,Scotland,A Level or Equivalent,40-50%,35-55,0,75,N,Withdrawn,-95,96,FALSE
FFF,2013J,1945945,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-17,500,TRUE
FFF,2013J,1948159,F,North Region,A Level or Equivalent,500,35-55,0,60,N,Withdrawn,-38,102,FALSE
FFF,2013J,1949484,M,London Region,HE Qualification,20-30%,55<=,0,90,N,Fail,-28,500,TRUE
FFF,2013J,1950923,M,North Western Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-149,500,TRUE
FFF,2013J,1951127,M,North Western Region,Lower Than A Level,40-50%,35-55,0,150,N,Distinction,-114,500,TRUE
FFF,2013J,1954147,M,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Pass,-45,500,TRUE
FFF,2013J,1962128,F,Scotland,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn,-32,93,FALSE
FFF,2013J,1978492,M,South Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,-53,-9,FALSE
FFF,2013J,1980822,F,Scotland,Lower Than A Level,80-90%,0-35,1,60,N,Pass,-106,500,TRUE
FFF,2013J,1981053,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,120,Y,Withdrawn,-22,174,FALSE
FFF,2013J,1982166,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,-58,500,TRUE
FFF,2013J,1983331,M,North Western Region,HE Qualification,0-10%,35-55,0,60,N,Withdrawn,-135,-12,FALSE
FFF,2013J,1983921,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,-30,500,TRUE
FFF,2013J,1992145,M,Scotland,A Level or Equivalent,60-70%,35-55,1,90,N,Pass,-84,500,TRUE
FFF,2013J,2053381,M,Wales,A Level or Equivalent,60-70%,0-35,0,90,N,Fail,-28,500,TRUE
FFF,2013J,2056416,M,South Region,Lower Than A Level,80-90%,35-55,0,120,N,Distinction,-66,500,TRUE
FFF,2013J,2056486,M,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-137,500,TRUE
FFF,2013J,2071595,M,Scotland,Lower Than A Level,Oct-20,35-55,0,60,N,Fail,-45,500,TRUE
FFF,2013J,2088982,M,South Region,A Level or Equivalent,80-90%,35-55,1,60,N,Withdrawn,-29,181,FALSE
FFF,2013J,2104123,M,Scotland,A Level or Equivalent,50-60%,35-55,0,90,N,Pass,-42,500,TRUE
FFF,2013J,2105230,M,North Western Region,HE Qualification,20-30%,0-35,0,120,N,Fail,-52,500,TRUE
FFF,2013J,2112291,M,South East Region,A Level or Equivalent,60-70%,35-55,0,120,Y,Fail,-29,500,TRUE
FFF,2013J,2128283,M,South East Region,HE Qualification,50-60%,35-55,0,90,N,Withdrawn,-129,136,FALSE
FFF,2013J,2137171,M,East Anglian Region,HE Qualification,30-40%,0-35,0,60,N,Pass,-35,500,TRUE
FFF,2013J,2143739,M,North Western Region,Lower Than A Level,40-50%,35-55,0,180,N,Pass,-29,500,TRUE
FFF,2013J,2145940,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,-44,500,TRUE
FFF,2013J,2146277,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,90,N,Distinction,-113,500,TRUE
FFF,2013J,2148540,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-43,500,TRUE
FFF,2013J,2149735,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,-32,500,TRUE
FFF,2013J,2162410,F,South East Region,HE Qualification,50-60%,35-55,0,60,N,Distinction,-32,500,TRUE
FFF,2013J,2170320,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-141,500,TRUE
FFF,2013J,2173721,F,Scotland,Lower Than A Level,Oct-20,0-35,2,90,N,Fail,-25,500,TRUE
FFF,2013J,2177720,M,North Western Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Fail,-29,500,TRUE
FFF,2013J,2178466,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,-28,500,TRUE
FFF,2013J,2180710,M,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-56,500,TRUE
FFF,2013J,2182333,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-31,500,TRUE
FFF,2013J,2188084,M,South East Region,A Level or Equivalent,80-90%,0-35,0,90,N,Fail,-46,500,TRUE
FFF,2013J,2191588,M,Wales,Lower Than A Level,30-40%,35-55,0,60,N,Fail,-171,500,TRUE
FFF,2013J,2193185,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,180,N,Pass,-94,500,TRUE
FFF,2013J,2195853,F,North Region,A Level or Equivalent,0-10%,0-35,2,180,N,Fail,-196,500,TRUE
FFF,2013J,2197175,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,90,N,Pass,-148,500,TRUE
FFF,2013J,2218693,M,South West Region,Lower Than A Level,90-100%,0-35,0,120,Y,Pass,-36,500,TRUE
FFF,2013J,2226620,M,Scotland,HE Qualification,60-70%,35-55,0,145,N,Fail,-37,500,TRUE
FFF,2013J,2237223,F,London Region,HE Qualification,Oct-20,35-55,0,60,N,Fail,-30,500,TRUE
FFF,2013J,2238148,M,Scotland,A Level or Equivalent,0-10%,35-55,0,60,Y,Distinction,-108,500,TRUE
FFF,2013J,2238424,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-31,93,FALSE
FFF,2013J,2239746,M,East Anglian Region,Lower Than A Level,90-100%,0-35,1,120,Y,Pass,-149,500,TRUE
FFF,2013J,2243505,M,South Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,-149,500,TRUE
FFF,2013J,2250842,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Distinction,-144,500,TRUE
FFF,2013J,2252765,F,Scotland,HE Qualification,90-100%,35-55,0,60,N,Distinction,-35,500,TRUE
FFF,2013J,2261138,M,West Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,-164,66,FALSE
FFF,2013J,2286312,M,South West Region,HE Qualification,30-40%,35-55,0,60,N,Pass,-29,500,TRUE
FFF,2013J,2286574,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,-60,500,TRUE
FFF,2013J,2290267,M,North Region,Lower Than A Level,40-50%,0-35,1,120,N,Pass,-67,500,TRUE
FFF,2013J,2290883,M,North Region,HE Qualification,80-90%,35-55,0,60,N,Pass,-38,500,TRUE
FFF,2013J,2292047,M,West Midlands Region,A Level or Equivalent,Oct-20,35-55,1,120,N,Withdrawn,-38,0,FALSE
FFF,2013J,2298402,M,South East Region,Lower Than A Level,70-80%,35-55,0,90,N,Withdrawn,-44,-8,FALSE
FFF,2013J,2299682,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,-30,96,FALSE
FFF,2013J,2304417,M,Scotland,HE Qualification,30-40%,35-55,0,70,N,Pass,-87,500,TRUE
FFF,2013J,2305237,M,Ireland,HE Qualification,80-90%,0-35,2,150,N,Withdrawn,-87,-47,FALSE
FFF,2013J,2312279,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-91,500,TRUE
FFF,2013J,2323944,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,Y,Pass,-185,500,TRUE
FFF,2013J,2326475,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-21,500,TRUE
FFF,2013J,2337889,M,West Midlands Region,A Level or Equivalent,Oct-20,0-35,1,60,Y,Pass,-148,500,TRUE
FFF,2013J,2340746,M,South West Region,Lower Than A Level,0-10%,35-55,0,90,Y,Pass,-109,500,TRUE
FFF,2013J,2343337,M,Scotland,Lower Than A Level,40-50%,0-35,0,90,N,Distinction,-31,500,TRUE
FFF,2013J,2344957,M,South Region,Lower Than A Level,60-70%,0-35,1,60,Y,Pass,-53,500,TRUE
FFF,2013J,2345900,F,South West Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Distinction,-29,500,TRUE
FFF,2013J,2356049,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-108,5,FALSE
FFF,2013J,2356196,M,Scotland,HE Qualification,70-80%,0-35,0,90,N,Fail,-15,500,TRUE
FFF,2013J,2357629,M,London Region,Lower Than A Level,30-40%,0-35,0,60,Y,Distinction,-7,500,TRUE
FFF,2013J,2360322,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-30,500,TRUE
FFF,2013J,2364160,M,South East Region,A Level or Equivalent,30-40%,35-55,0,210,N,Pass,-43,500,TRUE
FFF,2013J,2364905,M,North Western Region,Lower Than A Level,60-70%,0-35,1,60,N,Fail,-74,500,TRUE
FFF,2013J,2366574,M,East Midlands Region,Lower Than A Level,Oct-20,0-35,0,90,N,Withdrawn,-163,-77,FALSE
FFF,2013J,2372788,M,London Region,Lower Than A Level,Oct-20,0-35,0,60,N,Distinction,-99,500,TRUE
FFF,2013J,2374002,F,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,Distinction,-150,500,TRUE
FFF,2013J,2379512,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-30,500,TRUE
FFF,2013J,2380602,M,North Western Region,Lower Than A Level,20-30%,35-55,1,60,N,Withdrawn,-63,-5,FALSE
FFF,2013J,2382965,M,North Region,A Level or Equivalent,Oct-20,35-55,1,120,N,Withdrawn,-45,0,FALSE
FFF,2013J,2383169,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,-56,-30,FALSE
FFF,2013J,2383780,M,London Region,Lower Than A Level,Oct-20,35-55,2,60,N,Fail,-52,500,TRUE
FFF,2013J,2387725,M,Wales,A Level or Equivalent,Oct-20,35-55,0,120,N,Withdrawn,-29,130,FALSE
FFF,2013J,2389837,M,South Region,A Level or Equivalent,70-80%,35-55,1,60,N,Withdrawn,-15,9,FALSE
FFF,2013J,2390547,F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,Withdrawn,-58,93,FALSE
FFF,2013J,2393230,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Pass,-116,500,TRUE
FFF,2013J,2393261,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-59,500,TRUE
FFF,2013J,2396381,M,Yorkshire Region,A Level or Equivalent,40-50%,55<=,0,120,N,Pass,-50,500,TRUE
FFF,2013J,2410687,M,Wales,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,-59,20,FALSE
FFF,2013J,2411773,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-38,500,TRUE
FFF,2013J,2412152,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-46,500,TRUE
FFF,2013J,2414552,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-108,30,FALSE
FFF,2013J,2415436,M,South West Region,A Level or Equivalent,20-30%,0-35,0,150,N,Pass,-148,500,TRUE
FFF,2013J,2417433,M,Wales,A Level or Equivalent,0-10%,35-55,2,90,N,Withdrawn,-116,177,FALSE
FFF,2013J,2423002,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,-80,500,TRUE
FFF,2013J,2435795,M,Wales,HE Qualification,60-70%,35-55,0,60,N,Pass,-32,500,TRUE
FFF,2013J,2437051,M,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,-42,62,FALSE
FFF,2013J,2440301,F,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-85,500,TRUE
FFF,2013J,2445085,M,South Region,Lower Than A Level,50-60%,0-35,0,210,Y,Pass,-74,500,TRUE
FFF,2013J,2447469,M,East Midlands Region,HE Qualification,70-80%,35-55,0,60,N,Withdrawn,-141,7,FALSE
FFF,2013J,2449737,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,120,Y,Withdrawn,-53,97,FALSE
FFF,2013J,2449819,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-144,500,TRUE
FFF,2013J,2452606,M,Ireland,HE Qualification,50-60%,0-35,1,90,N,Pass,-79,500,TRUE
FFF,2013J,2454653,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,150,N,Pass,-108,500,TRUE
FFF,2013J,2454878,F,South Region,Lower Than A Level,40-50%,0-35,0,90,Y,Pass,-149,500,TRUE
FFF,2013J,2463282,M,South West Region,Lower Than A Level,70-80%,35-55,0,240,Y,Withdrawn,-141,93,FALSE
FFF,2013J,2465105,F,South Region,A Level or Equivalent,90-100%,55<=,0,60,N,Fail,-31,500,TRUE
FFF,2013J,2465589,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,195,N,Pass,-30,500,TRUE
FFF,2013J,2468232,M,South Region,HE Qualification,90-100%,35-55,1,120,Y,Withdrawn,-101,228,FALSE
FFF,2013J,2469321,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-60,500,TRUE
FFF,2013J,2469688,M,London Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass,-113,500,TRUE
FFF,2013J,2471302,F,South East Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn,-108,-39,FALSE
FFF,2013J,2472033,M,East Midlands Region,A Level or Equivalent,70-80%,35-55,1,210,N,Pass,-44,500,TRUE
FFF,2013J,2472132,M,North Region,HE Qualification,500,35-55,0,60,N,Pass,-105,500,TRUE
FFF,2013J,2487982,M,South East Region,HE Qualification,30-40%,35-55,4,60,N,Pass,-150,500,TRUE
FFF,2013J,2499949,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,210,N,Withdrawn,-67,62,FALSE
FFF,2013J,2500149,M,Scotland,Lower Than A Level,30-40%,35-55,0,90,N,Pass,-32,500,TRUE
FFF,2013J,2503063,M,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,90,N,Pass,-15,500,TRUE
FFF,2013J,2523035,M,North Region,A Level or Equivalent,0-10%,35-55,0,90,N,Pass,-80,500,TRUE
FFF,2013J,2523751,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn,-29,180,FALSE
FFF,2013J,2524572,M,South East Region,A Level or Equivalent,60-70%,35-55,0,90,Y,Withdrawn,-46,80,FALSE
FFF,2013J,2526537,F,London Region,Lower Than A Level,Oct-20,35-55,0,60,N,Withdrawn,-30,208,FALSE
FFF,2013J,2534165,M,South East Region,HE Qualification,90-100%,35-55,1,120,N,Pass,-25,500,TRUE
FFF,2013J,2539666,M,South West Region,Lower Than A Level,Oct-20,0-35,0,60,Y,Fail,-32,500,TRUE
FFF,2013J,2540424,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-90,44,FALSE
FFF,2013J,2542431,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,-29,500,TRUE
FFF,2013J,2543208,M,Yorkshire Region,Lower Than A Level,Oct-20,0-35,0,60,N,Pass,-29,500,TRUE
FFF,2013J,2545923,M,South West Region,HE Qualification,40-50%,35-55,0,90,N,Distinction,-165,500,TRUE
FFF,2013J,2548055,M,Scotland,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-32,500,TRUE
FFF,2013J,2555225,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-101,500,TRUE
FFF,2013J,2555893,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,180,N,Withdrawn,-121,3,FALSE
FFF,2013J,2558713,F,South East Region,A Level or Equivalent,70-80%,0-35,0,210,N,Fail,-35,500,TRUE
FFF,2013J,2563095,M,South Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,-67,171,FALSE
FFF,2013J,2567571,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass,-50,500,TRUE
FFF,2013J,2572441,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,Y,Pass,-197,500,TRUE
FFF,2013J,2579401,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-29,500,TRUE
FFF,2013J,2580196,M,South Region,HE Qualification,60-70%,0-35,0,120,N,Fail,-46,500,TRUE
FFF,2013J,2580545,M,North Western Region,Lower Than A Level,20-30%,35-55,2,60,N,Pass,-149,500,TRUE
FFF,2013J,2586313,M,East Midlands Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,-67,-15,FALSE
