,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,completion
25936,FFF,2013J,610335,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-30.0,0.0,False
25937,FFF,2013J,610400,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,-30.0,,True
25938,FFF,2013J,610455,M,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,-29.0,146.0,False
25939,FFF,2013J,610517,M,South West Region,Lower Than A Level,10-20,0-35,0,60,Y,Fail,-29.0,,True
25940,FFF,2013J,610577,M,North Region,Lower Than A Level,,0-35,0,90,N,Fail,-29.0,,True
25941,FFF,2013J,610637,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-29.0,,True
25942,FFF,2013J,610643,M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-29.0,,True
25943,FFF,2013J,610687,M,Scotland,Lower Than A Level,0-10%,35-55,0,120,N,Pass,-12.0,,True
25944,FFF,2013J,610746,M,North Region,HE Qualification,,35-55,0,60,N,Pass,-14.0,,True
25945,FFF,2013J,610774,M,South West Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,-22.0,,True
25946,FFF,2013J,610814,M,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Fail,-28.0,,True
25947,FFF,2013J,610831,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,-29.0,188.0,False
25948,FFF,2013J,610932,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Fail,-25.0,,True
25949,FFF,2013J,610933,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-15.0,,True
25950,FFF,2013J,611039,M,Ireland,Lower Than A Level,,35-55,0,60,N,Pass,-24.0,,True
25951,FFF,2013J,611126,M,South Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,-28.0,,True
25952,FFF,2013J,611213,M,East Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,-29.0,0.0,False
25953,FFF,2013J,611226,M,West Midlands Region,HE Qualification,80-90%,35-55,0,60,N,Distinction,-15.0,,True
25954,FFF,2013J,611245,M,Wales,Lower Than A Level,60-70%,0-35,0,240,N,Withdrawn,-25.0,32.0,False
25955,FFF,2013J,611309,M,London Region,Lower Than A Level,60-70%,0-35,0,90,N,Fail,-28.0,,True
25956,FFF,2013J,611396,M,Ireland,HE Qualification,20-30%,0-35,0,90,N,Pass,-16.0,,True
25957,FFF,2013J,898594,F,West Midlands Region,HE Qualification,60-70%,55<=,0,60,N,Pass,-38.0,,True
25958,FFF,2013J,973364,M,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn,-32.0,152.0,False
25959,FFF,2013J,984347,M,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction,-49.0,,True
25960,FFF,2013J,985062,M,South West Region,HE Qualification,50-60%,35-55,0,120,N,Pass,-81.0,,True
25961,FFF,2013J,988019,F,London Region,A Level or Equivalent,20-30%,35-55,1,60,Y,Fail,-128.0,,True
25962,FFF,2013J,990155,M,South Region,HE Qualification,80-90%,35-55,0,90,N,Distinction,-38.0,,True
25963,FFF,2013J,1064492,M,South Region,HE Qualification,90-100%,35-55,0,120,N,Distinction,-22.0,,True
25964,FFF,2013J,1065824,M,Wales,HE Qualification,50-60%,35-55,0,150,N,Distinction,-190.0,,True
25965,FFF,2013J,1100143,M,South West Region,A Level or Equivalent,50-60%,35-55,0,120,N,Distinction,-18.0,,True
25966,FFF,2013J,1107596,M,Wales,HE Qualification,0-10%,35-55,0,60,N,Withdrawn,-94.0,-38.0,False
25967,FFF,2013J,1253440,M,North Western Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,-95.0,,True
25968,FFF,2013J,1319999,M,North Western Region,HE Qualification,80-90%,35-55,0,90,N,Pass,-29.0,,True
25969,FFF,2013J,1359554,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-45.0,,True
25970,FFF,2013J,1390051,M,East Anglian Region,HE Qualification,80-90%,35-55,0,60,N,Fail,-52.0,,True
25971,FFF,2013J,1397617,M,Ireland,Lower Than A Level,,35-55,0,180,N,Distinction,-43.0,,True
25972,FFF,2013J,1399314,M,Scotland,Lower Than A Level,50-60%,35-55,1,60,N,Fail,-116.0,,True
25973,FFF,2013J,1417707,F,South West Region,Lower Than A Level,30-40%,35-55,1,60,N,Pass,-128.0,,True
25974,FFF,2013J,1420537,M,West Midlands Region,HE Qualification,70-80%,35-55,0,60,N,Pass,-17.0,,True
25975,FFF,2013J,1428865,M,Scotland,HE Qualification,20-30%,35-55,1,60,N,Withdrawn,-81.0,128.0,False
25976,FFF,2013J,1455474,M,Wales,Lower Than A Level,10-20,35-55,0,60,N,Fail,-116.0,,True
25977,FFF,2013J,1482413,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,-58.0,170.0,False
25978,FFF,2013J,1492571,M,Ireland,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,-28.0,,True
25979,FFF,2013J,1494577,M,South Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,-32.0,,True
25980,FFF,2013J,1504653,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,Y,Pass,-29.0,,True
25981,FFF,2013J,1512332,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,-51.0,106.0,False
25982,FFF,2013J,1513001,M,Scotland,HE Qualification,40-50%,35-55,0,90,N,Pass,-95.0,,True
25983,FFF,2013J,1515509,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,90,N,Pass,-150.0,,True
25984,FFF,2013J,1527616,F,Yorkshire Region,HE Qualification,0-10%,35-55,0,60,N,Fail,-31.0,,True
25985,FFF,2013J,1532921,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,-21.0,0.0,False
25986,FFF,2013J,1541472,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-116.0,,True
25987,FFF,2013J,1559959,M,South Region,Lower Than A Level,90-100%,35-55,1,60,N,Withdrawn,-157.0,-11.0,False
25988,FFF,2013J,1559964,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Distinction,-106.0,,True
25989,FFF,2013J,1621041,M,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-193.0,157.0,False
25990,FFF,2013J,1634278,M,Yorkshire Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-170.0,,True
25991,FFF,2013J,1636725,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Pass,-122.0,,True
25992,FFF,2013J,1641344,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-102.0,,True
25993,FFF,2013J,1644647,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,-113.0,,True
25994,FFF,2013J,1678617,F,Scotland,HE Qualification,90-100%,35-55,0,90,N,Withdrawn,-63.0,-1.0,False
25995,FFF,2013J,1694120,M,South East Region,HE Qualification,90-100%,35-55,0,90,N,Pass,-156.0,,True
25996,FFF,2013J,1759799,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-81.0,,True
25997,FFF,2013J,1763186,M,North Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,-144.0,-143.0,False
25998,FFF,2013J,1852968,F,South East Region,HE Qualification,40-50%,35-55,0,60,N,Distinction,-32.0,,True
25999,FFF,2013J,1859038,M,Ireland,A Level or Equivalent,40-50%,0-35,0,270,N,Pass,-1.0,,True
26000,FFF,2013J,1859407,M,South West Region,Lower Than A Level,70-80%,35-55,0,120,Y,Withdrawn,-129.0,2.0,False
26001,FFF,2013J,1864086,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,Y,Pass,-24.0,,True
26002,FFF,2013J,1866233,M,East Midlands Region,A Level or Equivalent,10-20,35-55,0,60,Y,Withdrawn,-125.0,157.0,False
26003,FFF,2013J,1876636,F,South West Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,-84.0,,True
26004,FFF,2013J,1891977,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,120,N,Withdrawn,-144.0,-62.0,False
26005,FFF,2013J,1902283,M,East Anglian Region,HE Qualification,60-70%,35-55,0,60,N,Withdrawn,-29.0,10.0,False
26006,FFF,2013J,1910049,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,1,120,N,Pass,-67.0,,True
26007,FFF,2013J,1910111,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,240,N,Withdrawn,-32.0,-29.0,False
26008,FFF,2013J,1913166,M,London Region,HE Qualification,10-20,35-55,0,60,N,Distinction,-144.0,,True
26009,FFF,2013J,1917335,F,Ireland,A Level or Equivalent,60-70%,0-35,0,100,N,Pass,-171.0,,True
26010,FFF,2013J,1929219,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,-58.0,-51.0,False
26011,FFF,2013J,1931370,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-24.0,0.0,False
26012,FFF,2013J,1935735,M,London Region,A Level or Equivalent,20-30%,35-55,0,360,N,Fail,4.0,,True
26013,FFF,2013J,1941149,M,North Western Region,Lower Than A Level,70-80%,35-55,0,120,N,Withdrawn,-67.0,-30.0,False
26014,FFF,2013J,1943681,F,Scotland,A Level or Equivalent,40-50%,35-55,0,75,N,Withdrawn,-95.0,96.0,False
26015,FFF,2013J,1945945,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-17.0,,True
26016,FFF,2013J,1948159,F,North Region,A Level or Equivalent,,35-55,0,60,N,Withdrawn,-38.0,102.0,False
26017,FFF,2013J,1949484,M,London Region,HE Qualification,20-30%,55<=,0,90,N,Fail,-28.0,,True
26018,FFF,2013J,1950923,M,North Western Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-149.0,,True
26019,FFF,2013J,1951127,M,North Western Region,Lower Than A Level,40-50%,35-55,0,150,N,Distinction,-114.0,,True
26020,FFF,2013J,1954147,M,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Pass,-45.0,,True
26021,FFF,2013J,1962128,F,Scotland,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn,-32.0,93.0,False
26022,FFF,2013J,1978492,M,South Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,-53.0,-9.0,False
26023,FFF,2013J,1980822,F,Scotland,Lower Than A Level,80-90%,0-35,1,60,N,Pass,-106.0,,True
26024,FFF,2013J,1981053,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,120,Y,Withdrawn,-22.0,174.0,False
26025,FFF,2013J,1982166,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,-58.0,,True
26026,FFF,2013J,1983331,M,North Western Region,HE Qualification,0-10%,35-55,0,60,N,Withdrawn,-135.0,-12.0,False
26027,FFF,2013J,1983921,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,-30.0,,True
26028,FFF,2013J,1992145,M,Scotland,A Level or Equivalent,60-70%,35-55,1,90,N,Pass,-84.0,,True
26029,FFF,2013J,2053381,M,Wales,A Level or Equivalent,60-70%,0-35,0,90,N,Fail,-28.0,,True
26030,FFF,2013J,2056416,M,South Region,Lower Than A Level,80-90%,35-55,0,120,N,Distinction,-66.0,,True
26031,FFF,2013J,2056486,M,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-137.0,,True
26032,FFF,2013J,2071595,M,Scotland,Lower Than A Level,10-20,35-55,0,60,N,Fail,-45.0,,True
26033,FFF,2013J,2088982,M,South Region,A Level or Equivalent,80-90%,35-55,1,60,N,Withdrawn,-29.0,181.0,False
26034,FFF,2013J,2104123,M,Scotland,A Level or Equivalent,50-60%,35-55,0,90,N,Pass,-42.0,,True
26035,FFF,2013J,2105230,M,North Western Region,HE Qualification,20-30%,0-35,0,120,N,Fail,-52.0,,True
26036,FFF,2013J,2112291,M,South East Region,A Level or Equivalent,60-70%,35-55,0,120,Y,Fail,-29.0,,True
26037,FFF,2013J,2128283,M,South East Region,HE Qualification,50-60%,35-55,0,90,N,Withdrawn,-129.0,136.0,False
26038,FFF,2013J,2137171,M,East Anglian Region,HE Qualification,30-40%,0-35,0,60,N,Pass,-35.0,,True
26039,FFF,2013J,2143739,M,North Western Region,Lower Than A Level,40-50%,35-55,0,180,N,Pass,-29.0,,True
26040,FFF,2013J,2145940,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,-44.0,,True
26041,FFF,2013J,2146277,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,90,N,Distinction,-113.0,,True
26042,FFF,2013J,2148540,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-43.0,,True
26043,FFF,2013J,2149735,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,-32.0,,True
26044,FFF,2013J,2162410,F,South East Region,HE Qualification,50-60%,35-55,0,60,N,Distinction,-32.0,,True
26045,FFF,2013J,2170320,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-141.0,,True
26046,FFF,2013J,2173721,F,Scotland,Lower Than A Level,10-20,0-35,2,90,N,Fail,-25.0,,True
26047,FFF,2013J,2177720,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-29.0,,True
26048,FFF,2013J,2178466,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,-28.0,,True
26049,FFF,2013J,2180710,M,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-56.0,,True
26050,FFF,2013J,2182333,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-31.0,,True
26051,FFF,2013J,2188084,M,South East Region,A Level or Equivalent,80-90%,0-35,0,90,N,Fail,-46.0,,True
26052,FFF,2013J,2191588,M,Wales,Lower Than A Level,30-40%,35-55,0,60,N,Fail,-171.0,,True
26053,FFF,2013J,2193185,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,180,N,Pass,-94.0,,True
26054,FFF,2013J,2195853,F,North Region,A Level or Equivalent,0-10%,0-35,2,180,N,Fail,-196.0,,True
26055,FFF,2013J,2197175,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,90,N,Pass,-148.0,,True
26056,FFF,2013J,2218693,M,South West Region,Lower Than A Level,90-100%,0-35,0,120,Y,Pass,-36.0,,True
26057,FFF,2013J,2226620,M,Scotland,HE Qualification,60-70%,35-55,0,145,N,Fail,-37.0,,True
26058,FFF,2013J,2237223,F,London Region,HE Qualification,10-20,35-55,0,60,N,Fail,-30.0,,True
26059,FFF,2013J,2238148,M,Scotland,A Level or Equivalent,0-10%,35-55,0,60,Y,Distinction,-108.0,,True
26060,FFF,2013J,2238424,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-31.0,93.0,False
26061,FFF,2013J,2239746,M,East Anglian Region,Lower Than A Level,90-100%,0-35,1,120,Y,Pass,-149.0,,True
26062,FFF,2013J,2243505,M,South Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,-149.0,,True
26063,FFF,2013J,2250842,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Distinction,-144.0,,True
26064,FFF,2013J,2252765,F,Scotland,HE Qualification,90-100%,35-55,0,60,N,Distinction,-35.0,,True
26065,FFF,2013J,2261138,M,West Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,-164.0,66.0,False
26066,FFF,2013J,2286312,M,South West Region,HE Qualification,30-40%,35-55,0,60,N,Pass,-29.0,,True
26067,FFF,2013J,2286574,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,-60.0,,True
26068,FFF,2013J,2290267,M,North Region,Lower Than A Level,40-50%,0-35,1,120,N,Pass,-67.0,,True
26069,FFF,2013J,2290883,M,North Region,HE Qualification,80-90%,35-55,0,60,N,Pass,-38.0,,True
26070,FFF,2013J,2292047,M,West Midlands Region,A Level or Equivalent,10-20,35-55,1,120,N,Withdrawn,-38.0,0.0,False
26071,FFF,2013J,2298402,M,South East Region,Lower Than A Level,70-80%,35-55,0,90,N,Withdrawn,-44.0,-8.0,False
26072,FFF,2013J,2299682,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,-30.0,96.0,False
26073,FFF,2013J,2304417,M,Scotland,HE Qualification,30-40%,35-55,0,70,N,Pass,-87.0,,True
26074,FFF,2013J,2305237,M,Ireland,HE Qualification,80-90%,0-35,2,150,N,Withdrawn,-87.0,-47.0,False
26075,FFF,2013J,2312279,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-91.0,,True
26076,FFF,2013J,2323944,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,Y,Pass,-185.0,,True
26077,FFF,2013J,2326475,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-21.0,,True
26078,FFF,2013J,2337889,M,West Midlands Region,A Level or Equivalent,10-20,0-35,1,60,Y,Pass,-148.0,,True
26079,FFF,2013J,2340746,M,South West Region,Lower Than A Level,0-10%,35-55,0,90,Y,Pass,-109.0,,True
26080,FFF,2013J,2343337,M,Scotland,Lower Than A Level,40-50%,0-35,0,90,N,Distinction,-31.0,,True
26081,FFF,2013J,2344957,M,South Region,Lower Than A Level,60-70%,0-35,1,60,Y,Pass,-53.0,,True
26082,FFF,2013J,2345900,F,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction,-29.0,,True
26083,FFF,2013J,2356049,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-108.0,5.0,False
26084,FFF,2013J,2356196,M,Scotland,HE Qualification,70-80%,0-35,0,90,N,Fail,-15.0,,True
26085,FFF,2013J,2357629,M,London Region,Lower Than A Level,30-40%,0-35,0,60,Y,Distinction,-7.0,,True
26086,FFF,2013J,2360322,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-30.0,,True
26087,FFF,2013J,2364160,M,South East Region,A Level or Equivalent,30-40%,35-55,0,210,N,Pass,-43.0,,True
26088,FFF,2013J,2364905,M,North Western Region,Lower Than A Level,60-70%,0-35,1,60,N,Fail,-74.0,,True
26089,FFF,2013J,2366574,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn,-163.0,-77.0,False
26090,FFF,2013J,2372788,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction,-99.0,,True
26091,FFF,2013J,2374002,F,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,Distinction,-150.0,,True
26092,FFF,2013J,2379512,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-30.0,,True
26093,FFF,2013J,2380602,M,North Western Region,Lower Than A Level,20-30%,35-55,1,60,N,Withdrawn,-63.0,-5.0,False
26094,FFF,2013J,2382965,M,North Region,A Level or Equivalent,10-20,35-55,1,120,N,Withdrawn,-45.0,0.0,False
26095,FFF,2013J,2383169,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,-56.0,-30.0,False
26096,FFF,2013J,2383780,M,London Region,Lower Than A Level,10-20,35-55,2,60,N,Fail,-52.0,,True
26097,FFF,2013J,2387725,M,Wales,A Level or Equivalent,10-20,35-55,0,120,N,Withdrawn,-29.0,130.0,False
26098,FFF,2013J,2389837,M,South Region,A Level or Equivalent,70-80%,35-55,1,60,N,Withdrawn,-15.0,9.0,False
26099,FFF,2013J,2390547,F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,Withdrawn,-58.0,93.0,False
26100,FFF,2013J,2393230,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Pass,-116.0,,True
26101,FFF,2013J,2393261,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-59.0,,True
26102,FFF,2013J,2396381,M,Yorkshire Region,A Level or Equivalent,40-50%,55<=,0,120,N,Pass,-50.0,,True
26103,FFF,2013J,2410687,M,Wales,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,-59.0,20.0,False
26104,FFF,2013J,2411773,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-38.0,,True
26105,FFF,2013J,2412152,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-46.0,,True
26106,FFF,2013J,2414552,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-108.0,30.0,False
26107,FFF,2013J,2415436,M,South West Region,A Level or Equivalent,20-30%,0-35,0,150,N,Pass,-148.0,,True
26108,FFF,2013J,2417433,M,Wales,A Level or Equivalent,0-10%,35-55,2,90,N,Withdrawn,-116.0,177.0,False
26109,FFF,2013J,2423002,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,-80.0,,True
26110,FFF,2013J,2435795,M,Wales,HE Qualification,60-70%,35-55,0,60,N,Pass,-32.0,,True
26111,FFF,2013J,2437051,M,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,-42.0,62.0,False
26112,FFF,2013J,2440301,F,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-85.0,,True
26113,FFF,2013J,2445085,M,South Region,Lower Than A Level,50-60%,0-35,0,210,Y,Pass,-74.0,,True
26114,FFF,2013J,2447469,M,East Midlands Region,HE Qualification,70-80%,35-55,0,60,N,Withdrawn,-141.0,7.0,False
26115,FFF,2013J,2449737,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,120,Y,Withdrawn,-53.0,97.0,False
26116,FFF,2013J,2449819,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-144.0,,True
26117,FFF,2013J,2452606,M,Ireland,HE Qualification,50-60%,0-35,1,90,N,Pass,-79.0,,True
26118,FFF,2013J,2454653,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,150,N,Pass,-108.0,,True
26119,FFF,2013J,2454878,F,South Region,Lower Than A Level,40-50%,0-35,0,90,Y,Pass,-149.0,,True
26120,FFF,2013J,2463282,M,South West Region,Lower Than A Level,70-80%,35-55,0,240,Y,Withdrawn,-141.0,93.0,False
26121,FFF,2013J,2465105,F,South Region,A Level or Equivalent,90-100%,55<=,0,60,N,Fail,-31.0,,True
26122,FFF,2013J,2465589,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,195,N,Pass,-30.0,,True
26123,FFF,2013J,2468232,M,South Region,HE Qualification,90-100%,35-55,1,120,Y,Withdrawn,-101.0,228.0,False
26124,FFF,2013J,2469321,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-60.0,,True
26125,FFF,2013J,2469688,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-113.0,,True
26126,FFF,2013J,2471302,F,South East Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn,-108.0,-39.0,False
26127,FFF,2013J,2472033,M,East Midlands Region,A Level or Equivalent,70-80%,35-55,1,210,N,Pass,-44.0,,True
26128,FFF,2013J,2472132,M,North Region,HE Qualification,,35-55,0,60,N,Pass,-105.0,,True
26129,FFF,2013J,2487982,M,South East Region,HE Qualification,30-40%,35-55,4,60,N,Pass,-150.0,,True
26130,FFF,2013J,2499949,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,210,N,Withdrawn,-67.0,62.0,False
26131,FFF,2013J,2500149,M,Scotland,Lower Than A Level,30-40%,35-55,0,90,N,Pass,-32.0,,True
26132,FFF,2013J,2503063,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,-15.0,,True
26133,FFF,2013J,2523035,M,North Region,A Level or Equivalent,0-10%,35-55,0,90,N,Pass,-80.0,,True
26134,FFF,2013J,2523751,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn,-29.0,180.0,False
26135,FFF,2013J,2524572,M,South East Region,A Level or Equivalent,60-70%,35-55,0,90,Y,Withdrawn,-46.0,80.0,False
26136,FFF,2013J,2526537,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-30.0,208.0,False
26137,FFF,2013J,2534165,M,South East Region,HE Qualification,90-100%,35-55,1,120,N,Pass,-25.0,,True
26138,FFF,2013J,2539666,M,South West Region,Lower Than A Level,10-20,0-35,0,60,Y,Fail,-32.0,,True
26139,FFF,2013J,2540424,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-90.0,44.0,False
26140,FFF,2013J,2542431,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,-29.0,,True
26141,FFF,2013J,2543208,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-29.0,,True
26142,FFF,2013J,2545923,M,South West Region,HE Qualification,40-50%,35-55,0,90,N,Distinction,-165.0,,True
26143,FFF,2013J,2548055,M,Scotland,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-32.0,,True
26144,FFF,2013J,2555225,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-101.0,,True
26145,FFF,2013J,2555893,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,180,N,Withdrawn,-121.0,3.0,False
26146,FFF,2013J,2558713,F,South East Region,A Level or Equivalent,70-80%,0-35,0,210,N,Fail,-35.0,,True
26147,FFF,2013J,2563095,M,South Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,-67.0,171.0,False
26148,FFF,2013J,2567571,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass,-50.0,,True
